,item_name,review_title,review_content,review_date,review_star,dog_breed,dog_age
0,['ANF 유기농 6Free 플러스 소고기&연어 5.6kg'],"[['감사합니다'], ['눈물 줄줄..'], ['알러지 피부병이 생기네요'], ['양고기먹이다가 바꿔봤어요'], ['우리 강아지 먹긴하지만'], ['좋아요'], ['맛나나보구나'], ['알레르기가있는지 조금 빨개져서 ㅠ'], ['늘 먹입니다'], ['소분포장 넘좋아요ㅎㅎ'], ['눈물펑ㅜ'], ['굿~~~~'], ['처음 시켜봤는데'], ['그냥 엄청 잘먹어요'], ['기호성은 좋은데..'], ['좋아요'], ['좋아요'], ['잘 먹고', ' 유기농으로 바꾸고 나서부터 피부병 사라졌어요'], ['울 강아지밥'], ['역시나 ANF!'], ['00'], ['잘먹어요'], ['젛아요'], ['잘 먹습니다'], ['늘 먹이는 사료'], ['강쥐가 잘먹어요'], ['잘먹어요'], ['잘먹어요'], ['좋어요'], ['좋아여'], ['좋아요'], ['유기농'], ['굿굿굿'], ['빠른 배송 좋은 가격에 잘 구매했습니다.'], ['잘먹어요'], ['잘 먹어요'], ['잘먹겠지요'], ['애들이 잘먹어요'], ['아주잘먹어요'], ['좋아요'], ['잘먹어요~!'], ['잘먹어요 또시킬게요'], ['잘먹어요~'], ['소고기연어'], ['좋아요'], ['잘 먹어요'], ['좋아요'], ['좋아요!!'], ['좋아요'], ['잘먹어요'], ['우리집 강아지 제니가 잘먹어요.'], ['우리집 강아지 제니가 잘먹어요.'], ['좋아요'], ['개별포장 좋아요!'], ['이거만 먹어서 이것만 사요ㅋㅋㅋ'], ['너무잘먹어요!'], ['잘먹어요'], ['잘 먹어요'], ['늘 먹이는 사료'], ['여러번']]","['강아지가 엄청 잘먹어요^^', '연어만 된 사료로사다가 없어져서 한번 사봤는데\n망했네요\n눈물샘 터졌어요 ..휴', '요크셔 인데 기름이 많아서인지 피부병이 생겨서 병원다녀요~ㅠ', '이것도 잘먹네요 계속  anf꺼만 먹였는데 양고기에서 소고기연어로 바꿔봤어요 잘먹어서 다행이에요', '변 색깔이 검정색.. 딱딱한 뱐을 바서 비꿀 예정이예요..', '잘먹어요 총2번 구매 했어요', '사료 브랜드 교체 해 보았는데 잘 먹네욤', '조금 더 지켜봐야 할듯해여', '잘먹어요~! 늘 먹이고 있어요~!!!!', '로얄캐닌 먹이니깐 살이 너무많이쪄서 사료바꾼지 5개월쯤 되가는데  댕댕이들이 너무잘먹어요ㅎㅎㅎㅎ\n3마리중 한마리는 돼지&닭 알러지 잇는데 이사료로  바꾸고나서 피부  알러지가  안나서 너무좋아요ㅎㅎ\n\n애들이 입이 짧은편인데  이거는 그래도 3마리서 약2달만에 먹어준거라도 절할듯ㅋㅋㅋㅋㅋ\n평소에 5키로 사료 사놓으면  6ㅡ8개월은 기본으로 먹엇거든요ㅋㅋㅋㅋ\n(굶기는게 아니라  자율급식 중이예요.)', '이거 안그랫는데이번엔 눈물펑펑이네요ㅜ그래도잘먹으니 개선부탁요', '사이즈 작아서 아작아작 먹는 소리가 고소하게 들려요', '처음 시켜봤는데 알갱이가 너무 작네요\n\n저희집 강아지들에겐 안맞는거 같습니다', '맨날 밥그릇 긁고... 하루에 두세끼 먹는거같아요 이러면 안되는데....', '기호성은 너무 좋은데.. 저희 애랑은 안맞네요ㅠ', '좋아요', '빠른배송 감사요', '저희 애기가 ANF 사료를 잘 먹어서 ANF 먹여왔는데, 그 전에 ANF 일반사료 먹였을땐 피부병이 좀 심했는데, 혹시 해서 유기농으로 바꿨더니 피부병이 나았어요... 사료의 중요함을 느낍니다.. 그리고 여러 재료를 고를 수 있어서 시킬 때마다 다른 재료가 들어간 유기농 사료로 바꿔주며 주고 있어요. 잘 먹고 기름진 사료 냄새도 안나고 좋아요.', '잘 먹구 있어요 좋아요  변 냄새도 안나구요', '양도 알차고 개별포장은 특히나 편해요 우리집 갈치도 잘먹고 앞으로도 강아지대통령에서 ANF 구매하렵니다! ', '정말 최고 입니다.....', '애들이 너무 잘먹어요ㅋㅋㅋ', '애들이 너무 잘먹어요ㅋㅋㅋ', '항상 애용하는 사료입니다', '늘 먹여요. \n다른거로 바꿨다가 다시 샀어요', '강쥐가 잘먹어요....', '울 댕댕이가 잘 먹어요', '잘먹고 문제 없어서 꾸준히 먹이고 있어요.', '강아지들이 잘먹고 아주좋아해요', '강아지들이 잘먹고 아주좋아해요', '강아지들이 잘먹고 아주좋아해요', '유기농이라서 믿음이 갔어요', '딱딱하지도안코 너무잘먹어요', '우리집 강아지가 anf 사료를 좋아하더라구요.\n두마리 있어서 오리젠 사료를 먹이는데 한마리는 anf 사료를 좋아해서 \n같이 먹으라고 두개 먹이고 있어요.\n\n무엇보다 빠른 배송이 정말 좋았습니다.\n앞으로도 좋은 가격에 만나볼 수 있었으면 좋겠어요', '잘 먹네요~~~^^ 무척 잘먹어요~~', '좋아해서 잘 먹여요', '막 받아서 먹여보고 후기할께요', '그런데 작아서 이에 낀다는 우스개 소리를 듣긴해요 ㅎ 그래도 잘먹어서 좋네요', '맨날이것만사요~~~~', '좋아요 탄이도 좋아하네요', '이것만 계속 주문해서 먹이고 있어요', '잘먹어요 또시킬게요~', '잘먹어요 또시킬게요~', '애들사료로처음먹어는데잘먹어요', '노령견 닥스훈트들인데\n잘먹고 좋아요', '늘 재구매 중 입니다.', '잘먹어서좋아요\n꾸준히 구매중입니다', '잘먹어서좋아요\n꾸준히 구매중입니다', '우리댕댕이가 잘먹어요', '근데 알이 너무 작아요 ㅋㅋ', '우리집 강아지 제니가 잘먹어요.', '우리집 강아지 제니가 잘먹어요.', '강아지가 잘 먹어서 항상 시켜 먹습니다', '유치원에서 이 사료를 맛보구선 넘 잘먹어서 주문했어요. \n사료도 좋지만 소분포장에 잘 먹어서 좋아요!!', '알러지도 없고 가격도 적당해서 이것만 사먹이고 있어요 지금 또 다먹어서 사려고 들어왔어요ㅋㅋㅋㅋㅋ', '낱개포장도 맘에들고 너무잘넉어요', '아이들이 소형견이라 알멩이가 작아 먹기좋은듯요~', '잘 먹고 좋아요ㅎㅎ', '가성비도 좋고 아이가 계속 잘 먹고 있어요 그동안 많이 브랜드 바꿔봤는데 제일 잘 먹어서 꾸준히 삽니다 최고!!!', '주문해서 먹이고 있어요']","[['2018.09.10.'], ['2019.09.17.'], ['2019.08.05.'], ['2018.10.29.'], ['2021.01.29.'], ['2021.01.05.'], ['2020.11.29.'], ['2020.11.19.'], ['2020.06.09.'], ['2020.06.03.'], ['2020.03.26.'], ['2019.11.16.'], ['2019.11.05.'], ['2019.10.16.'], ['2019.10.12.'], ['2019.05.21.'], ['2019.05.04.'], ['2019.02.05.'], ['2018.10.05.'], ['2018.09.28.'], ['2021.08.11.'], ['2021.08.10.'], ['2021.08.10.'], ['2021.08.10.'], ['2021.08.09.'], ['2021.08.06.'], ['2021.08.05.'], ['2021.08.04.'], ['2021.08.04.'], ['2021.08.04.'], ['2021.08.04.'], ['2021.08.03.'], ['2021.08.03.'], ['2021.08.03.'], ['2021.08.03.'], ['2021.08.03.'], ['2021.08.02.'], ['2021.08.02.'], ['2021.08.02.'], ['2021.07.31.'], ['2021.07.30.'], ['2021.07.27.'], ['2021.07.27.'], ['2021.07.27.'], ['2021.07.24.'], ['2021.07.23.'], ['2021.07.22.'], ['2021.07.22.'], ['2021.07.22.'], ['2021.07.19.'], ['2021.07.18.'], ['2021.07.18.'], ['2021.07.16.'], ['2021.07.15.'], ['2021.07.15.'], ['2021.07.14.'], ['2021.07.14.'], ['2021.07.13.'], ['2021.07.10.'], ['2021.07.10.']]","['5 Stars', '1 Star', '1 Star', '4 Stars', '3 Stars', '5 Stars', '5 Stars', '3 Stars', '4 Stars', '5 Stars', '3 Stars', '5 Stars', '3 Stars', '5 Stars', '1 Star', '5 Stars', '4 Stars', '5 Stars', '4 Stars', '3 Stars', '4 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '4 Stars', '5 Stars', '5 Stars', '5 Stars', '4 Stars', '4 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '4 Stars', '4 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '4 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars', '5 Stars']","[['비숑 프리제'], ['재패니즈 스피츠'], ['요크셔 테리어'], ['미니핀'], ['견종모름 (중형견)'], ['말티즈'], ['프렌치 블독'], ['비숑 프리제'], ['닥스훈트'], ['말티즈'], ['요크셔 테리어'], ['푸들'], ['푸들'], ['시바 이누'], ['토이 푸들'], ['포메라니안'], ['웰시 코기'], ['시츄'], ['푸들'], ['닥스훈트'], ['기타견종 (중형견)'], ['말티즈'], ['말티즈'], ['토이 푸들'], ['시츄'], ['비숑 프리제'], ['시츄'], ['요크셔 테리어'], ['시츄'], ['시츄'], ['시츄'], ['말티즈'], ['말티즈'], ['기타견종 (중형견)'], ['기타견종 (중형견)'], ['재패니즈 스피츠'], ['기타견종 (중형견)'], ['말티즈'], ['말티즈'], ['말티즈'], ['푸들'], ['프렌치 블독'], ['프렌치 블독'], ['토이 푸들'], ['닥스훈트'], ['시츄'], ['푸들'], ['푸들'], ['비숑 프리제'], ['말티즈'], ['비숑 프리제'], ['비숑 프리제'], ['골든 리트리버'], ['포메라니안'], ['견종모름 (중형견)'], ['토이 푸들'], ['시츄'], ['시츄'], ['비숑 프리제'], ['푸들']]","[[' · 1살'], [' · 6살'], [' · 8살'], [' · 7살'], [' · 5살'], [' · 11살'], [' · 7살'], [' · 2살'], [' · 8살'], [' · 11살'], [' · 5살'], [' · 10살'], [' · 1살'], [' · 5살'], [' · 19살'], [' · 4살'], [' · 2살'], [' · 8살'], [' · 2살'], [' · 4살'], [' · 6살'], [' · 7살'], [' · 7살'], [' · 13살'], [' · 10살'], [' · 4살'], [' · 17살'], [' · 13살'], [' · 9살'], [' · 9살'], [' · 9살'], [' · 14살'], [' · 14살'], [' · 5살'], [' · 8살'], [' · 12살'], [' · 8살'], [' · 6살'], [' · 4살'], [' · 7살'], [' · 7살'], [' · 2살'], [' · 2살'], [' · 5살'], [' · 11살'], [' · 17살'], [' · 17살'], [' · 17살'], [' · 1살'], [' · 7살'], [' · 5살'], [' · 5살'], [' · 37살'], [' · 2살'], [' · 9살'], [' · 5살'], [' · 13살'], [' · 8살'], [' · 4살'], [' · 8살']]"
